-0.00010410696,-4.4155866e-05,-0.00020475872,1.73226e-07,9.4043324e-05,0.00011213496,0.0003762329,-0.007266519
-0.00017383695,0.00018973462,-0.0002449602,7.525645e-05,6.2560895e-05,0.00022697262,-9.0186484e-05,0.0011967615
-9.8686665e-05,0.00024896115,-0.00021185912,0.00020401552,0.00011749077,9.4292685e-05,-0.00017479807,0.0017969751
-2.0440668e-05,0.00046014227,-0.0002571959,0.00041875243,3.166427e-05,-0.00029859692,0.00030547194,0.0029925448
-9.702146e-05,0.0002154652,-0.00021842495,0.00034677982,6.875256e-06,-0.00055866316,5.4049306e-05,-0.0017947999
-6.903522e-05,0.00019193068,-0.00019425526,-2.4221838e-05,-6.9173984e-07,-0.00033150055,2.3568049e-05,-0.003129694
-6.651692e-05,0.0004467517,-7.3870644e-05,0.0002589412,5.9094746e-06,-0.00014565513,-4.125852e-05,-0.00017332892
-0.0001673121,0.0004697051,-0.00012240931,0.0001536794,-1.6058562e-05,0.00018863939,8.243788e-05,0.0003860559
-0.0002738405,0.00023702905,-3.231503e-05,0.00012832694,3.0850293e-05,0.00014070049,0.0001972802,-0.0060324157
-0.00015702285,0.00022370555,-4.9220398e-05,1.1418015e-05,2.3409724e-05,2.3236498e-05,8.7942e-05,0.0040782937
-7.2188675e-05,0.00024519488,-0.00015988387,-4.4677407e-05,3.2254495e-05,0.00012948178,-5.1500276e-05,0.0007650488
-3.244914e-05,-5.7751313e-05,-0.00013528205,-0.00027775392,1.8307474e-05,-0.00024110638,-3.1430274e-05,0.0041995286
-0.00018288568,1.9334257e-06,-0.00013156421,-0.0002983585,3.753556e-05,4.6698377e-05,4.571583e-05,0.005302086
-0.0001947321,0.00013711117,-0.00019490905,-0.00048888475,1.2924895e-05,0.00037373975,-0.00013515726,0.0048609856
-8.925609e-05,0.00015607849,-0.00020506606,-0.000387026,-4.6023633e-06,-8.897856e-06,-4.4950284e-05,0.0058756564
-5.06714e-05,-7.783994e-06,-0.00023284554,-0.00021260045,-1.1964003e-05,0.00049778074,0.00010836404,0.0019175842
-3.388524e-05,0.0005297493,-0.000109650195,-2.7935952e-05,-2.5588553e-05,0.00026400015,-2.278667e-05,0.010146352
4.133582e-05,0.00062077865,-0.00020514615,-0.0002269391,5.2964082e-05,-0.0006240774,2.2099353e-05,-0.0011847515
-0.00018206239,0.00011239946,-0.00043768063,-0.0005303249,1.7606886e-05,-0.00010899454,5.7767145e-05,-0.0035779767
-0.00025731698,0.0002174303,-0.00025238656,-0.00094690546,8.091447e-05,-0.0002834797,0.00018285494,0.000100075245
-0.00015033595,8.088909e-05,-0.00038376078,-0.0017598644,9.105401e-05,0.00020349398,3.37651e-05,0.0024233253
-0.00012189895,0.0009562243,-0.00016245805,-0.0021672929,8.270005e-05,0.00022633933,0.00019963272,0.00061588944
-0.000113297254,0.004584307,-0.0001559183,-0.002222335,0.0010706293,0.00061279535,2.6269816e-05,0.003700225
0.0001388751,0.011291968,-1.7996877e-05,-0.0022509815,0.00018157368,-0.00010608137,8.611288e-05,-0.0027746917
0.00018678233,0.017723588,0.00038012303,-0.00047506578,2.8424198e-05,0.0019104872,7.880852e-06,0.005798231
7.443316e-05,0.021129118,0.0005975142,0.00031829067,6.045308e-05,0.007828813,-0.00020125974,-0.0004926879
-1.052022e-05,0.024527555,0.0011599921,0.00046963058,6.3080806e-06,0.02183348,-0.00012847688,0.0024603396
0.00016235374,0.026889717,0.0015195273,0.00036867894,-9.168172e-06,0.033404417,-6.4076856e-05,-0.006100245
